"Property.Name","Price","House.Type","Area","Bedrooms","Bathrooms","Receptions","Location","City.County","Postal.Code"
"Kinnoul Road",-0.281911235490751,"House",0.0681882346529776,0.590542054646114,0.590542054646114,0.590542054646114,"Fulham","London","W6 8NQ"
"Stanlake Road",-0.337043304273795,"House",0.316674711692043,1.24943476069564,1.24943476069564,1.24943476069564,"","London","W12 7HG"
"Spencer Hill",-0.339248587025116,"House",-0.559258444832096,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wimbledon","London","SW19 4PA"
"Kingston Hill",0.234124928318533,"House",1.30842162447628,1.24943476069564,1.24943476069564,1.24943476069564,"Kingston upon Thames","Surrey","KT2 7LN"
"Upton Court",-0.579624406919185,"Flat / Apartment",-0.592976373869845,-0.727243357452941,-0.727243357452941,-0.727243357452941," Wimbledon","London","SW20 8JB"
"Earlsfield Road",-0.160620684168056,"House",0.637728036008004,1.24943476069564,1.24943476069564,1.24943476069564," Wandsworth","London","SW18 3DA"
"Dempster Road",-0.491413096866316,"Flat / Apartment",-0.587845384668449,-0.727243357452941,-0.727243357452941,-0.727243357452941," Wandsworth","London","SW18 1AS"
"Atheldene Road",-0.314990476760577,"House",0.0799162099704556,1.24943476069564,1.24943476069564,1.24943476069564," Wandsworth","London","SW18 3BN"
"Townshend Court",-0.528902903638785,"Flat / Apartment",-0.781356977406836,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Shannon Place","London","NW8 7DP"
"Hamilton Terrace",-0.270884821734143,"Flat / Apartment",-0.496220577500652,-0.727243357452941,-0.727243357452941,-0.727243357452941,"St. John's Wood","London","NW8 9UJ"
"St. Johns Road",0.0135966531863602,"House",0.623801065318498,1.24943476069564,1.24943476069564,1.24943476069564,"Richmond","Surrey","TW9 2PE"
"James House",-0.557571579405968,"Flat / Apartment",-0.792351954266972,-0.727243357452941,-0.727243357452941,-0.727243357452941,"70 Webb's Road","London","SW11 6SE"
"Broomwood Road",-0.513465924379533,"Flat / Apartment",-0.562190438661466,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 6JX"
"Bolingbroke Grove",0.258383038583072,"House",0.958048361866622,1.90832746674517,1.90832746674517,1.90832746674517,"Clapham","London","SW11 6ES"
"Lowndes Square",-0.0503565466019699,"Flat / Apartment",-0.630359295194307,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW1X 9HA"
"Eagle Wharf Road",-0.427459897077986,"New development",-0.498419572872679,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Islington","London","N1 7EG"
"Youngs Court",-0.381148959300229,"Flat / Apartment",-0.607636343016693,-1.38613606350247,-1.38613606350247,-1.38613606350247," Hampstead","London","NW3 1DD"
"Moore Park Road",0.19222455604342,"House",0.301281744087853,0.590542054646114,0.590542054646114,0.590542054646114,"Fulham","London","SW6 2HH"
"Montpellier Road",-0.656809303215445,"Flat / Apartment",-0.930155664247338,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Ealing","London","W5 2QS"
"Esher Place Avenue",0.126066073503768,"House",1.07312911966937,1.24943476069564,1.24943476069564,1.24943476069564,"Esher","Surrey","KT10 8PY"
"Common Road",-0.475976117607064,"New development",-0.175167253184691,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Esher","Surrey","KT10 0HG"
"Bolander Grove",-0.502439510622924,"New development",-0.822404891018009,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW6 1EY"
"Sheen Road",0.43480565868881,"House",2.50467510685903,2.5672201727947,2.5672201727947,2.5672201727947,"Richmond","Surrey","TW10 5AL"
"Birds Hill Drive",1.80208096450828,"New development",7.33220294691592,1.90832746674517,1.90832746674517,1.90832746674517,"Oxshott","Surrey","KT22 0SW"
"Ashley Gardens",-0.387764807554194,"Flat / Apartment",-0.419988737937045,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Thirleby Road","London","SW1P 1HN"
"St. Ann's Crescent",-0.564187427659933,"Flat / Apartment",-0.672873205720164,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW18 2ND"
"Herndon Road",-0.383354242051551,"House",0.205258946176002,1.24943476069564,1.24943476069564,1.24943476069564,"Wandsworth","London","SW18 2DG"
"Claremont Court",-0.579624406919185,"Flat / Apartment",-0.767430006717331,-0.727243357452941,-0.727243357452941,-0.727243357452941," Shoreditch","London","E2 6DE"
"Eaton Square",2.39750730736515,"Flat / Apartment",0.378979580566145,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Belgravia","London","SW1W 9DH"
"Elsworthy Terrace",-0.270884821734143,"Flat / Apartment",-0.606903344559351,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Primrose Hill","London","NW3 3DR"
"Radnor Mews",0.831756553926722,"House",0.500657324484979,0.590542054646114,0.590542054646114,0.590542054646114,"Hyde Park Estate","London","W2 2SA"
"Thornton Place",-0.632551192950906,"Studio",-0.878845772233372,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Clapham Common North Side","London","SW4 0AB"
"Thornton Place",-0.456128572845168,"Flat / Apartment",-0.602505353815296,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Clapham Common North Side","London","SW4 0AB"
"Pearson Square",-0.337043304273795,"Flat / Apartment",-0.790152958894945,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Fitzrovia","London","W1T 3BJ"
"John Adam Street",0.545069796254897,"New development",-0.222079154454603,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Covent Garden","London","WC2N 6LU"
"Vicarage Gate",-0.414228200570055,"Flat / Apartment",-0.738110068423636,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","W8 4HH"
"Pyrland Road",0.346594348635941,"House",1.17721490061199,1.90832746674517,1.90832746674517,1.90832746674517,"Highbury","London","N5 2JA"
"Elwood House",-0.623730061945619,"Flat / Apartment",-0.838530857079541,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Hurlock Street","London","N5 1EU"
"Dalston Square",-0.53551875189275,"Flat / Apartment",-0.727848090020843,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Hackney","London","E8 3GT"
"Lyncroft Mansions",-0.469382322180612,"Flat / Apartment",-0.554860454088042,-0.727243357452941,-0.727243357452941,-0.727243357452941," West Hampstead","London","NW6 1JY"
"Chelsea Vista",-0.270884821734143,"Penthouse",-0.369411844380421,-0.727243357452941,-0.727243357452941,-0.727243357452941," Fulham","London","SW6 2SD"
"Ashburnham Park",0.498758858477141,"House",2.85944636021274,1.90832746674517,1.90832746674517,1.90832746674517,"Esher","Surrey","KT10 9TW"
"Claremont Drive",0.170171728530203,"House",1.42790037302308,0.590542054646114,0.590542054646114,0.590542054646114,"Esher","Surrey","KT10 9LU"
"Sandown Road",0.498758858477141,"House",3.93915308787806,2.5672201727947,2.5672201727947,2.5672201727947,"Esher","Surrey","KT10 9TT"
"Pavilion Park",-0.337043304273795,"New development",-0.061552492296623,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," East Molesey","Surrey","KT8 9DX"
"Berwyn Road",0.655333933820983,"House",1.5077972048734,1.90832746674517,1.90832746674517,1.90832746674517,"Richmond","Surrey","TW10 5BP"
"St John Street",-0.480386683109707,"Flat / Apartment",-0.661878228860029,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Clerkenwell","London","EC1V 4LD"
"Meon Road",-0.469360269353098,"House",-0.463968645377587,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Acton","London","W3 8AN"
"Beverley Close",-0.00625089157553533,"House",0.0161453441816689,0.590542054646114,0.590542054646114,0.590542054646114,"Barnes","London","SW13 0EH"
"Cambridge Road",-0.160620684168056,"House",-0.443444688572001,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Barnes","London","SW13 0PG"
"Davisville Road",-0.0746146568665089,"House",0.318140708606728,1.24943476069564,1.24943476069564,1.24943476069564,"","London","W12 9SJ"
"Fladgate House",-0.491413096866316,"Flat / Apartment",-0.752770037570483,-1.38613606350247,-1.38613606350247,-1.38613606350247," Battersea","London","SW11 8EU"
"York Mansions",0.0532917427101514,"Flat / Apartment",-0.161973280952528,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Battersea","London","SW11 4BW"
"Hamilton Terrace",-0.337043304273795,"Flat / Apartment",-0.43098371479718,-0.727243357452941,-0.727243357452941,-0.727243357452941,"St. John's Wood","London","NW8 9UJ"
"Seward Street",-0.53551875189275,"Flat / Apartment",-0.761566019058592,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Clerkenwell","London","EC1V 3PA"
"Bloomfield Terrace",1.16254896662498,"House",0.316674711692043,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Belgravia","London","SW1W 8PG"
"Westbourne Park Road",1.27281310419107,"New development",0.61500508383039,0.590542054646114,0.590542054646114,0.590542054646114,"Notting Hill","London","W2 5PH"
"Scotland Road",-0.383354242051551,"House",-0.00511161108126002,1.24943476069564,1.24943476069564,1.24943476069564,"Buckhurst Hill","Essex","IG9 5NP"
"Hampstead Lane",0.126066073503768,"House",0.336465670040287,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Highgate","London","N6 4RT"
"Corfton Road",-0.515671207130855,"Flat / Apartment",-0.548996466429303,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Ealing","London","W5 2HT"
"Barton Road",-0.568597993162576,"Flat / Apartment",-0.835598863250172,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","W14 9HA"
"Bramham Gardens",0.0378547634508993,"Flat / Apartment",-0.547530469514618,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW5 0HQ"
"Stonehill Road",0.0599075909641165,"House",0.477934372307366,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW14 8RW"
"Teal Court",-0.337043304273795,"Flat / Apartment",-0.657480238115975,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Star Place","London","E1W 1AB"
"Louisville Road",-0.138567856654839,"House",0.576889164048586,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW17 8RL"
"HKR",-0.535519192949301,"New development",-0.838530857079541,-1.38613606350247,-1.38613606350247,-1.38613606350247,"211-227 Hackney Road","London","E2 8NA"
"St. Albans Avenue",-0.160620684168056,"House",0.113634139008205,1.24943476069564,1.24943476069564,1.24943476069564,"Chiswick","London","W4 5JR"
"The Lindens",-0.502439510622924,"House",-0.551928460258672,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Hartington Road","London","W4 3UQ"
"Shorrolds Road",-0.475976117607064,"Flat / Apartment",-0.713921119331338,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW6 7TP"
"Wetherell Road",-0.645782889458837,"Flat / Apartment",-0.895704736752247,-1.38613606350247,-1.38613606350247,-1.38613606350247,"South Hackney","London","E9 7DS"
"Wieland Road",-0.206931621945813,"House",0.313742717862673,0.590542054646114,0.590542054646114,0.590542054646114,"Northwood","Middlesex","HA6 3RD"
"Ravenswood Park",-0.469382322180612,"House",-0.142182322604284,0.590542054646114,0.590542054646114,0.590542054646114,"Northwood","Middlesex","HA6 3PS"
"Grove Lane",-0.392175373056838,"Bungalow",0.33426667466826,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Chigwell","Essex","IG7 6JD"
"Cadogan Place",1.27281310419107,"House",0.325470693180151,0.590542054646114,0.590542054646114,0.590542054646114,"Belgravia","London","SW1X 9RP"
"Highbury New Park",-0.425276667154177,"Flat / Apartment",-0.561457440204123,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","N5 2ET"
"Offord Road",-0.414228200570055,"Flat / Apartment",-0.573185415521601,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Islington","London","N1 1EA"
"Linver Road",-0.0283037190887526,"House",0.0461982809327063,1.24943476069564,1.24943476069564,1.24943476069564,"Fulham","London","SW6 3RB"
"Perrymead Street",0.478911313715245,"House",1.04894017057708,1.90832746674517,1.90832746674517,1.90832746674517,"Fulham","London","SW6 3SW"
"Doulton House",-0.47156555210442,"New development",-0.650883251999893,-0.727243357452941,-0.727243357452941,-0.727243357452941," Fulham","London","SW6 2FS"
"Regal House",-0.47156555210442,"Flat / Apartment",-0.670674210348137,-0.727243357452941,-0.727243357452941,-0.727243357452941," Imperial Wharf","London","SW6 2GZ"
"Fitzroy House",-0.601677675488952,"Flat / Apartment",-0.924291676588599,-1.38613606350247,-1.38613606350247,-1.38613606350247," Longfield Avenue","London","W5 2QY"
"Herne Road",-0.182673511681274,"House",0.593748128567461,0.590542054646114,0.590542054646114,0.590542054646114,"Surbiton","Surrey","KT6 5BX"
"Columbia Gardens",-0.478181400358385,"New development",-0.846593840110307,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW6 1FU"
"Cleveley Court",-0.646665002559365,"New development",-0.917694690472518,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Ashton Reach","London","SE16 7EP"
"Amelia Street",-0.570803275913898,"Flat / Apartment",-0.757168028314538,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SE17 3BZ"
"Alston Road",-0.546545165649359,"House",-0.517477532763581,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW17 0TR"
"Thorne Street",-0.314990476760577,"House",-0.332761921513302,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Barnes","London","SW13 0PT"
"Seward Street",-0.533313469141429,"Flat / Apartment",-0.740309063795663,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Clerkenwell","London","EC1V 3PA"
"Hamond Square",-0.656809303215445,"Flat / Apartment",-0.902301722868328,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Hoxton","London","N1 5JQ"
"Oppidans Road",0.234124928318533,"House",0.372382594450064,0.590542054646114,0.590542054646114,0.590542054646114,"Primrose Hill","London","NW3 3AG"
"Cairns Road",-0.526697620887463,"Flat / Apartment",-0.805545926499134,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 1ES"
"Broomwood Road",-0.182673511681274,"House",0.0579262562501843,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW11 6JZ"
"Cleveland Street",-0.0503565466019699,"Flat / Apartment",0.359188622217901,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Fitzrovia","London","W1T 6NG"
"Kinnerton Street",0.170171728530203,"House",-0.0293005601735584,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW1X 8EA"
"Liverpool Road",-0.251037276972247,"Penthouse",-0.21181717605181,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","N1 1LA"
"Palewell Park",-0.0503565466019699,"House",0.529244264321332,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW14 8JH"
"Gaskarth Road",-0.513465924379533,"Flat / Apartment",-0.737377069966293,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW12 9NL"
"Grange Road",0.104013245990551,"House",0.310810724033304,1.24943476069564,1.24943476069564,1.24943476069564,"Barnes","London","SW13 9RE"
"Latchmere Road",-0.480386683109707,"House",-0.219147160625234,0.590542054646114,0.590542054646114,0.590542054646114,"Battersea","London","SW11 2DT"
"Killarney Road",-0.12754144289823,"House",0.488196350710159,1.24943476069564,1.24943476069564,1.24943476069564,"Wandsworth","London","SW18 2DX"
"Grove House",-0.53551875189275,"Flat / Apartment",-0.455905662346821,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"27 Frampton Park Road","London","E9 7PQ"
"Holland Park Villas",3.03703930524845,"New development",0.763803770670892,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"6 Campden Hill","London","W8 7AD"
"Portland Terrace",-0.480386683109707,"Flat / Apartment",-0.738843066880978,-0.727243357452941,-0.727243357452941,-0.727243357452941," Richmond","Surrey","TW9 1QQ"
"Eastbury Road",-0.392175373056838,"House",-0.376008830496502,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Northwood","Middlesex","HA6 3AJ"
"Hidcote Apartments",-0.513466365436083,"New development",-0.612034333760747,-0.727243357452941,-0.727243357452941,-0.727243357452941,"5 Danvers Avenue","London","SW11 1AN"
"Stonehill Road",0.170171728530203,"House",0.462541404703176,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW14 8RW"
"Palewell Park",-0.0503565466019699,"House",0.606209102342281,1.24943476069564,1.24943476069564,1.24943476069564,"East Sheen","London","SW14 8JQ"
"Burnaby Crescent",-0.213547470199778,"House",0.0176113410963536,1.24943476069564,1.24943476069564,1.24943476069564,"Chiswick","London","W4 3LH"
"Chatsworth Place",-0.118720311892944,"House",0.993965286276398,1.24943476069564,1.24943476069564,1.24943476069564,"Oxshott","Surrey","KT22 0SS"
"Castelnau",1.60360551688933,"House",2.16456382265217,2.5672201727947,2.5672201727947,2.5672201727947,"Barnes","London","SW13 9EL"
"Denmark Avenue",0.52301696874168,"House",1.46894828663426,1.24943476069564,1.24943476069564,1.24943476069564,"Wimbledon","London","SW19 4HF"
